Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price,Dealer_No,Body Style,Phone,Dealer_Region
157,1/12/2022,Noah,Female,13500,Nebo Chevrolet,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,71000,06457-3834,Passenger,7887874,Middletown
158,1/12/2022,Arthur,Male,13500,New Castle Ford Lincoln Mercury,Ford,Mustang,Overhead Camshaft,Manual,Pale White,25000,60504-7114,Hatchback,8238020,Aurora
159,1/12/2022,Romain,Male,2750000,Pars Auto Sales,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000,38701-8047,Hatchback,6735346,Greenville
160,1/12/2022,Vivienne,Male,13500,Race Car Help,Ford,Expedition,Overhead Camshaft,Manual,Pale White,22000,78758-7841,SUV,6859342,Middletown
161,1/12/2022,Gurdeniz,Male,13500,Diehl Motor CO Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41000,06457-3834,Hardtop,7891679,Middletown
162,1/12/2022,Anais,Female,13500,Gartner Buick Hyundai Saab,Ford,Focus,Overhead Camshaft,Manual,Black,49000,38701-8047,Hardtop,8493769,Greenville
163,1/12/2022,Yael,Male,950000,Scrivener Performance Engineering,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,38701-8047,Passenger,8239781,Pasco
164,1/12/2022,Yasmine,Female,715000,Star Enterprises Inc,BMW,528i,Overhead Camshaft,Manual,Black,21000,99301-3882,SUV,6539980,Janesville
165,1/12/2022,Matheo,Female,13500,Rabun Used Car Sales,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,85257-3102,Hardtop,6815074,Scottsdale
166,1/13/2022,Jaslene,Female,847000,Classic Chevy,Plymouth,Breeze,Overhead Camshaft,Manual,Pale White,16000,85257-3102,SUV,8431840,Scottsdale
167,1/13/2022,Jasmin,Female,13500,Clay Johnson Auto Sales,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,78758-7841,SUV,8808261,Austin
168,1/13/2022,Jasmine,Male,1176500,Diehl Motor CO Inc,Dodge,Intrepid,Overhead Camshaft,Manual,Black,11650,06457-3834,Sedan,8193979,Middletown
169,1/13/2022,Jayda,Male,955000,Enterprise Rent A Car,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,26000,60504-7114,Sedan,6422078,Aurora
170,1/13/2022,Jonathan,Male,800000,Saab-Belle Dodge,Saturn,SW,Overhead Camshaft,Manual,Black,36000,60504-7114,Passenger,7960177,Aurora
171,1/13/2022,Jordan,Male,13500,Scrivener Performance Engineering,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,82000,38701-8047,Passenger,6642461,Greenville
172,1/13/2022,Joseph,Female,13500,Star Enterprises Inc,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Pale White,24000,99301-3882,Sedan,7781272,Pasco
173,1/13/2022,Allison,Male,626800,Nebo Chevrolet,Nissan,Pathfinder,Overhead Camshaft,Manual,Pale White,11800,06457-3834,Hardtop,6438030,Austin
174,1/13/2022,Ashley,Male,2115000,Star Enterprises Inc,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Pale White,27500,99301-3882,Hatchback,7063414,Pasco
175,1/13/2022,Aubree,Male,2810000,Suburban Ford,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,53546-9427,Passenger,7033838,Janesville
176,1/13/2022,Aubrey,Male,13500,Tri-State Mack Inc,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,85257-3102,Passenger,8626515,Scottsdale
177,1/13/2022,Autumn,Male,13500,U-Haul CO,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17000,78758-7841,Passenger,8692179,Austin
178,1/13/2022,Victor,Male,1589000,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,16900,99301-3882,Passenger,8280131,Pasco
179,1/13/2022,Ludivine,Male,1385000,Progressive Shippers Cooperative Association No,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Pale White,46500,53546-9427,Passenger,6775570,Janesville
180,1/13/2022,Anais,Male,2000000,Rabun Used Car Sales,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Black,14000,85257-3102,Hatchback,8957521,Scottsdale
181,1/13/2022,Luckas,Male,951000,Race Car Help,Toyota,Sienna,Overhead Camshaft,Manual,Black,16000,78758-7841,Passenger,6492064,Austin
182,1/13/2022,Victor,Male,1390000,Race Car Help,Volvo,S70,Overhead Camshaft,Manual,Black,22000,78758-7841,Hardtop,6729766,Austin
183,1/13/2022,Yitty,Male,2320000,U-Haul CO,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,78758-7841,Hatchback,8827586,Middletown
184,1/13/2022,Yocheved,Female,2752000,Progressive Shippers Cooperative Association No,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14200,53546-9427,SUV,8378577,Aurora
185,1/13/2022,Zissy,Male,655000,Rabun Used Car Sales,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,51000,85257-3102,Sedan,6300537,Greenville
186,1/17/2022,Jayla,Male,890000,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,19000,38701-8047,Hatchback,7658357,Greenville
187,1/17/2022,Jaylah,Male,1330000,Hatfield Volkswagen,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,99301-3882,Hatchback,7154079,Pasco
188,1/17/2022,Jayleen,Male,13500,Iceberg Rentals,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,53546-9427,Passenger,7160297,Janesville
189,1/17/2022,Jaylene,Male,900000,McKinney Dodge Chrysler Jeep,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,85257-3102,Hatchback,8063218,Scottsdale
190,1/17/2022,Judah,Male,570000,Tri-State Mack Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,85257-3102,Sedan,8641482,Scottsdale
191,1/17/2022,Jude,Male,715000,U-Haul CO,Audi,A6,Overhead Camshaft,Manual,Black,25000,78758-7841,SUV,6554530,Austin
192,1/17/2022,Julian,Female,630000,Progressive Shippers Cooperative Association No,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,53546-9427,Sedan,6440545,Janesville
193,1/17/2022,Justin,Female,700500,Rabun Used Car Sales,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39500,85257-3102,SUV,7293423,Scottsdale
194,1/17/2022,Ava,Male,2130000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Black,39000,06457-3834,Sedan,6687979,Middletown
195,1/17/2022,Avery,Male,13500,C & M Motors Inc,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31000,60504-7114,SUV,8525846,Aurora
196,1/17/2022,Bella,Male,2950000,Capitol KIA,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41000,38701-8047,Hatchback,6436923,Greenville
197,1/17/2022,Blessing,Male,2150000,Chrysler of Tri-Cities,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,99301-3882,SUV,7273916,Pasco
198,1/17/2022,Angele,Female,1700000,Ryder Truck Rental and Leasing,Ford,Mustang,Overhead Camshaft,Manual,Black,22000,06457-3834,Hatchback,8283096,Middletown
199,1/17/2022,Mathis,Male,13500,Saab-Belle Dodge,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,60504-7114,SUV,6784925,Aurora
200,1/17/2022,Evann,Male,1540000,Scrivener Performance Engineering,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,21000,38701-8047,Passenger,7826082,Greenville
201,1/17/2022,Gael,Male,1300000,Star Enterprises Inc,Mercedes-B,SLK,Overhead Camshaft,Manual,Black,26000,99301-3882,Passenger,6471180,Pasco
202,1/17/2022,Zoe,Male,960000,Race Car Help,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,78758-7841,Sedan,8928940,Pasco
203,1/17/2022,Zoey,Male,13500,Ryder Truck Rental and Leasing,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,06457-3834,SUV,7428074,Janesville
204,1/17/2022,Aarav,Male,1810000,Saab-Belle Dodge,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,60504-7114,Hatchback,8948624,Scottsdale
205,1/17/2022,Mathis,Male,1130000,Ryder Truck Rental and Leasing,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000,06457-3834,Hardtop,7941618,Middletown
206,1/19/2022,Jaylin,Male,1090000,Motor Vehicle Branch Office,Mercury,Sable,Overhead Camshaft,Manual,Pale White,61000,78758-7841,Sedan,7356041,Austin
207,1/19/2022,Jaylyn,Male,500000,Nebo Chevrolet,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Black,21000,06457-3834,SUV,8854864,Middletown
208,1/19/2022,Kacper,Female,1700000,Race Car Help,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,16000,78758-7841,Sedan,6668924,Austin
209,1/19/2022,Kai,Male,860000,Ryder Truck Rental and Leasing,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,06457-3834,Hatchback,7296907,Middletown
210,1/19/2022,Brianna,Male,13500,Chrysler Plymouth,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27000,53546-9427,Hatchback,7555872,Janesville
211,1/19/2022,Brielle,Male,2035000,Classic Chevy,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13500,85257-3102,Hatchback,6327935,Scottsdale
212,1/19/2022,Hugo,Male,1372500,Suburban Ford,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9250,53546-9427,Passenger,6171876,Janesville
213,1/19/2022,Kassandra,Male,1800000,Tri-State Mack Inc,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,85257-3102,Hatchback,8997806,Scottsdale
214,1/19/2022,Abdul,Male,1250000,Star Enterprises Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,99301-3882,Hatchback,7104776,Middletown
215,1/19/2022,Abdullah,Male,1175000,Suburban Ford,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,29500,53546-9427,Sedan,8210697,Aurora
216,1/21/2022,Jazlyn,Male,1100000,New Castle Ford Lincoln Mercury,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,60504-7114,Passenger,8717945,Aurora
217,1/21/2022,Jazmin,Male,1315000,Pars Auto Sales,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18501,38701-8047,Hatchback,6719698,Greenville
218,1/21/2022,Jazmine,Female,480000,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,RL,Overhead Camshaft,Manual,Pale White,17001,99301-3882,SUV,8884589,Pasco
219,1/21/2022,Jennifer,Female,423500,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,12500,53546-9427,SUV,7091817,Janesville
220,1/21/2022,Jessica,Female,13500,Rabun Used Car Sales,BMW,528i,Overhead Camshaft,Manual,Black,21000,85257-3102,SUV,6053967,Scottsdale
221,1/21/2022,Kenneth,Male,13500,Saab-Belle Dodge,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,60504-7114,SUV,7755205,Aurora
222,1/21/2022,Kevin,Male,653000,Scrivener Performance Engineering,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Black,11000,38701-8047,Passenger,6075959,Greenville
223,1/21/2022,Kieran,Male,13500,Star Enterprises Inc,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,99301-3882,Hatchback,6579013,Pasco
224,1/21/2022,Kyle,Male,2862000,Suburban Ford,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21200,53546-9427,Sedan,6175694,Janesville
225,1/21/2022,Landon,Male,2180000,Tri-State Mack Inc,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,85257-3102,Hatchback,7778542,Scottsdale
226,1/21/2022,Brooke,Male,13500,Clay Johnson Auto Sales,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,78758-7841,Passenger,8652954,Austin
227,1/21/2022,Brooklyn,Male,1500000,Diehl Motor CO Inc,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,06457-3834,Hatchback,8165932,Middletown
228,1/21/2022,Cali,Male,1190000,Enterprise Rent A Car,Volvo,S40,Overhead Camshaft,Manual,Black,36000,60504-7114,Sedan,8439749,Aurora
229,1/21/2022,Chanel,Female,920000,Gartner Buick Hyundai Saab,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000,38701-8047,Sedan,6548543,Greenville
230,1/21/2022,Charlotte,Male,320000,Hatfield Volkswagen,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,99301-3882,Hatchback,7638367,Pasco
231,1/21/2022,Oliver,Male,690000,Chrysler Plymouth,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,53546-9427,Hardtop,6042502,Janesville
232,1/21/2022,Owen,Male,13500,Diehl Motor CO Inc,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24000,06457-3834,Hardtop,7856638,Middletown
233,1/21/2022,Tomy,Male,905000,Rabun Used Car Sales,Nissan,Sentra,DoubleÂ Overhead Camshaft,Auto,Black,16000,85257-3102,Passenger,7774440,Scottsdale
234,1/21/2022,Timothe,Male,13500,Race Car Help,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,78758-7841,Passenger,6944597,Austin
235,1/21/2022,Leo,Female,1180000,Ryder Truck Rental and Leasing,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,06457-3834,Hatchback,8669480,Middletown
236,1/21/2022,Adam,Male,800000,Tri-State Mack Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,85257-3102,SUV,6063129,Greenville
237,1/21/2022,Aditya,Male,1225000,U-Haul CO,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,23500,78758-7841,SUV,6972050,Pasco
238,1/21/2022,Adrian,Female,1200000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,06457-3834,Passenger,8725531,Janesville
239,1/21/2022,Ahmed,Male,13500,C & M Motors Inc,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,60504-7114,Hatchback,7853364,Scottsdale
240,1/21/2022,Mathis,Male,1350000,Star Enterprises Inc,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,99301-3882,Hardtop,6090926,Pasco
241,1/23/2022,Jimena,Male,426000,Race Car Help,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,28000,78758-7841,Sedan,6059431,Austin
242,1/23/2022,Jocelyn,Male,1447500,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60750,06457-3834,Sedan,7474014,Middletown
243,1/23/2022,Alana,Male,770000,Suburban Ford,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,53546-9427,Hardtop,6410028,Janesville
244,1/23/2022,Leo,Male,1610000,Buddy Storbeck's Diesel Service Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31000,06457-3834,Passenger,6249100,Middletown
245,1/23/2022,Chelsea,Female,1540000,Iceberg Rentals,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,53546-9427,Sedan,7798861,Janesville
246,1/23/2022,Chloe,Male,1285000,McKinney Dodge Chrysler Jeep,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39500,85257-3102,SUV,6712658,Scottsdale
247,1/23/2022,Pablo,Male,1400000,Enterprise Rent A Car,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24001,60504-7114,Hardtop,7391292,Aurora
248,1/23/2022,Matthieu,Male,1200000,Scrivener Performance Engineering,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,38701-8047,Hatchback,7186099,Greenville
249,1/23/2022,Aiden,Male,1720000,Chrysler of Tri-Cities,Nissan,Quest,Overhead Camshaft,Manual,Black,19000,99301-3882,SUV,7445427,Middletown
250,1/23/2022,Mary,Female,600000,U-Haul CO,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,35000,78758-7841,Hardtop,6723919,Austin
251,1/24/2022,Johanna,Male,457000,Saab-Belle Dodge,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,21000,60504-7114,SUV,7019166,Aurora
252,1/24/2022,Leon,Male,2450000,C & M Motors Inc,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,60504-7114,Hatchback,8939266,Aurora
253,1/24/2022,Christina,Male,1975000,Motor Vehicle Branch Office,Ford,Ranger,Overhead Camshaft,Manual,Black,18500,78758-7841,Hatchback,6711152,Austin
254,1/24/2022,Gwendoline,Female,860000,Star Enterprises Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,99301-3882,SUV,6628315,Pasco
255,1/24/2022,Alex,Male,944000,Classic Chevy,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,85257-3102,Sedan,8350736,Greenville
256,1/26/2022,Joselyn,Male,1135000,Scrivener Performance Engineering,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21500,38701-8047,SUV,7134389,Greenville
257,1/26/2022,Leonardo,Female,2210000,Capitol KIA,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,38701-8047,Sedan,8387204,Greenville
258,1/26/2022,Dakota,Male,316000,Nebo Chevrolet,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,06457-3834,SUV,8530223,Middletown
259,1/26/2022,Malik,Male,1151000,Suburban Ford,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41100,53546-9427,Passenger,7658291,Janesville
260,1/26/2022,Alexander,Male,1385000,Clay Johnson Auto Sales,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22500,78758-7841,Hatchback,7810244,Pasco
261,1/27/2022,Julia,Female,700000,Star Enterprises Inc,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,9000,99301-3882,SUV,8364023,Pasco
262,1/27/2022,Juliana,Male,1542000,Suburban Ford,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20200,53546-9427,SUV,7546455,Janesville
263,1/27/2022,Julianna,Female,962000,Tri-State Mack Inc,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,59000,85257-3102,Sedan,6194175,Scottsdale
264,1/27/2022,Juliet,Male,1290000,U-Haul CO,Volvo,S70,Overhead Camshaft,Manual,Black,22000,78758-7841,SUV,7025992,Austin
265,1/27/2022,Lev,Male,2250000,Chrysler of Tri-Cities,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,57000,99301-3882,SUV,8108037,Pasco
266,1/27/2022,Levi,Female,2155000,Chrysler Plymouth,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25500,53546-9427,SUV,8672450,Janesville
267,1/27/2022,Liam,Male,13500,Classic Chevy,Acura,RL,Overhead Camshaft,Manual,Black,18000,85257-3102,SUV,7085492,Scottsdale
268,1/27/2022,Lipa,Female,13500,Clay Johnson Auto Sales,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,78758-7841,Passenger,8594191,Austin
269,1/27/2022,Danielle,Female,807000,New Castle Ford Lincoln Mercury,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,60504-7114,Hatchback,8541398,Aurora
270,1/27/2022,Destiny,Female,825000,Pars Auto Sales,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,82000,38701-8047,Hatchback,7848361,Greenville
271,1/27/2022,Egypt,Female,720000,Pitre Buick-Pontiac-Gmc of Scottsdale,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,99301-3882,Hatchback,6534513,Pasco
272,1/27/2022,Eliana,Female,850000,Progressive Shippers Cooperative Association No,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,53546-9427,Hatchback,6484440,Janesville
273,1/27/2022,Felix,Male,1130000,Tri-State Mack Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,85257-3102,Hatchback,6179651,Scottsdale
274,1/27/2022,Julien,Male,13500,U-Haul CO,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,78758-7841,Sedan,7691251,Austin
275,1/27/2022,Gabrielle,Male,1370000,Buddy Storbeck's Diesel Service Inc,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,06457-3834,Sedan,6154930,Middletown
276,1/27/2022,Emeline,Male,1311000,C & M Motors Inc,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,19100,60504-7114,Sedan,8711691,Aurora
277,1/27/2022,Ali,Female,1280000,Diehl Motor CO Inc,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,06457-3834,SUV,6575129,Janesville
278,1/27/2022,Allen,Male,2000000,Enterprise Rent A Car,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,60504-7114,Passenger,7712199,Scottsdale
279,1/27/2022,Alvin,Female,13500,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000,38701-8047,Hatchback,8429371,Austin
280,1/27/2022,Andrew,Male,650000,Hatfield Volkswagen,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,99301-3882,SUV,6632898,Janesville
281,1/28/2022,Juliette,Male,1290000,Progressive Shippers Cooperative Association No,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000,53546-9427,Passenger,8164247,Janesville
282,1/28/2022,Logan,Male,13500,Diehl Motor CO Inc,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,06457-3834,SUV,7536144,Middletown
283,1/28/2022,Elizabeth,Female,911000,Rabun Used Car Sales,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,23000,85257-3102,Hatchback,6911603,Scottsdale
284,1/28/2022,Theo,Male,1150000,Capitol KIA,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,33000,38701-8047,Passenger,6226752,Greenville
285,1/28/2022,Andy,Male,655000,Iceberg Rentals,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,25000,53546-9427,Sedan,8221235,Scottsdale
286,1/30/2022,Julissa,Male,470000,Rabun Used Car Sales,Honda,Accord,Overhead Camshaft,Manual,Black,43000,85257-3102,Sedan,6988136,Scottsdale
287,1/30/2022,Kaelyn,Male,1180000,Race Car Help,BMW,328i,Overhead Camshaft,Manual,Pale White,21001,78758-7841,Sedan,8690744,Austin
288,1/30/2022,Kailey,Male,1195000,Ryder Truck Rental and Leasing,Pontiac,Bonneville,Overhead Camshaft,Manual,Pale White,11501,06457-3834,Hatchback,8027275,Middletown
289,1/30/2022,Lorenzo,Female,1420000,Enterprise Rent A Car,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,60504-7114,Hatchback,6608005,Aurora
290,1/30/2022,Louis,Male,13500,Gartner Buick Hyundai Saab,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000,38701-8047,SUV,7465437,Greenville
291,1/30/2022,Luca,Male,13500,Hatfield Volkswagen,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000,99301-3882,Hatchback,6535530,Pasco
292,1/30/2022,Ella,Male,916000,Race Car Help,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,78758-7841,Passenger,8160891,Austin
293,1/30/2022,Emily,Female,592000,Ryder Truck Rental and Leasing,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000,06457-3834,Hatchback,6044969,Middletown
294,1/30/2022,Emma,Male,750000,Saab-Belle Dodge,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000,60504-7114,Hatchback,7272811,Aurora
295,1/30/2022,Cedric,Male,1900000,Chrysler of Tri-Cities,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,54000,99301-3882,Passenger,6894798,Pasco
296,1/30/2022,Hugo,Female,1410000,Chrysler Plymouth,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,53546-9427,Hatchback,6730472,Janesville
